Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source,Salary,Salary Diff
Rafael Devers,Red Sox,4.07,False,2022,False,False,11200000.0,Rafael,Devers,MLBTR,4575000.0,6625000.0
Raimel Tapia,Blue Jays,4.02,False,2022,False,False,3950000.0,Raimel,Tapia,MLBTR,1950000.0,2000000.0
Ramon Laureano,Athletics,3.014,False,2022,False,False,2450000.0,Ramon,Laureano,MLBTR,580500.0,1869500.0
Reynaldo Lopez,White Sox,4.004,False,2022,False,False,2625000.0,Reynaldo,Lopez,MLBTR,,
Rhys Hoskins,Phillies,4.053,False,2022,False,False,7700000.0,Rhys,Hoskins,MLBTR,4800000.0,2900000.0
Richard Bleier,Marlins,5.074,True,2022,False,False,,Richard,Bleier,MLBTR,1425000.0,
Robert Stephenson,Rockies,4.049,False,2022,False,False,1280000.0,Robert,Stephenson,MLBTR,805000.0,475000.0
Ross Stripling,Blue Jays,5.115,False,2022,False,False,3790000.0,Ross,Stripling,MLBTR,3000000.0,790000.0
Rowdy Tellez,Brewers,3.004,False,2022,False,False,1940000.0,Rowdy,Tellez,MLBTR,598100.0,1341900.0
Ryan Borucki,Blue Jays,3.066,False,2022,False,False,825000.0,Ryan,Borucki,MLBTR,595200.0,229800.0
Ryan Yarbrough,Rays,3.147,False,2022,False,False,3850000.0,Ryan,Yarbrough,MLBTR,2300000.0,1550000.0
Ryan Brasier,Red Sox,4.109,False,2022,False,False,1400000.0,Ryan,Brasier,MLBTR,1250000.0,150000.0
Ryan McMahon,Rockies,4.006,True,2022,False,False,,Ryan,McMahon,MLBTR,2375000.0,
Ryan O'Hearn,Royals,3.002,False,2022,False,False,1300000.0,Ryan,O'Hearn,MLBTR,,
Ryne Stanek,Astros,4.038,False,2022,False,False,2100000.0,Ryne,Stanek,MLBTR,1100000.0,1000000.0
Scott Barlow,Royals,3.03,False,2022,False,False,2400000.0,Scott,Barlow,MLBTR,650000.0,1750000.0
Sean Manaea,Athletics,5.157,False,2022,False,False,9750000.0,Sean,Manaea,MLBTR,5950000.0,3800000.0
Sean Newcomb,Braves,3.123,False,2022,False,False,900000.0,Sean,Newcomb,MLBTR,600500.0,299500.0
Seranthony Dominguez,Phillies,3.131,False,2022,False,False,725000.0,Seranthony,Dominguez,MLBTR,727500.0,-2500.0
Seth Lugo,Mets,5.082,False,2022,False,False,2925000.0,Seth,Lugo,MLBTR,2925000.0,0.0
Shane Bieber,Indians,3.097,False,2022,False,False,6000000.0,Shane,Bieber,MLBTR,679900.0,5320100.0
Spencer Turnbull,Tigers,3.02,True,2022,False,False,,Spencer,Turnbull,MLBTR,586900.0,
Tanner Rainey,Nationals,2.127,False,2022,False,False,860000.0,Tanner,Rainey,MLBTR,589000.0,271000.0
Tanner Scott,Orioles,3.059,False,2022,False,False,1050000.0,Tanner,Scott,MLBTR,580000.0,470000.0
Taylor Hearn,Rangers,2.14,False,2022,False,False,1050000.0,Taylor,Hearn,MLBTR,582500.0,467500.0
Taylor Rogers,Twins,5.145,False,2022,False,False,7300000.0,Taylor,Rogers,MLBTR,6000000.0,1300000.0
Teoscar Hernandez,Blue Jays,4.097,False,2022,False,False,10650000.0,Teoscar,Hernandez,MLBTR,4325000.0,6325000.0
Tim Mayza,Blue Jays,2.156,False,2022,False,False,1250000.0,Tim,Mayza,MLBTR,600000.0,650000.0
Tim Hill,Padres,3.112,False,2022,False,False,1325000.0,Tim,Hill,MLBTR,596000.0,729000.0
Tom Murphy,Mariners,4.092,False,2022,False,False,1575000.0,Tom,Murphy,MLBTR,875000.0,700000.0
Tomas Nido,Mets,3.089,False,2022,False,False,890000.0,Tomas,Nido,MLBTR,577720.0,312280.0
Tony Kemp,Athletics,4.098,False,2022,False,False,2250000.0,Tony,Kemp,MLBTR,1050000.0,1200000.0
Trea Turner,Dodgers,5.135,False,2022,False,False,21000000.0,Trea,Turner,MLBTR,13000000.0,8000000.0
Trent Thornton,Blue Jays,2.15,False,2022,False,False,850000.0,Trent,Thornton,MLBTR,592900.0,257100.0
Trevor Richards,Blue Jays,3.084,False,2022,False,False,1000000.0,Trevor,Richards,MLBTR,,
Trevor Williams,Mets,5.027,False,2022,False,False,3900000.0,Trevor,Williams,MLBTR,2500000.0,1400000.0
Trey Mancini,Orioles,5.015,False,2022,False,False,7500000.0,Trey,Mancini,MLBTR,4750000.0,2750000.0
Tyler Wade,Angels,3.088,False,2022,False,False,825000.0,Tyler,Wade,MLBTR,603300.0,221700.0
Tyler Matzek,Braves,3.019,False,2022,False,False,1400000.0,Tyler,Matzek,MLBTR,600500.0,799500.0
Tyler O'Neill,Cardinals,3.059,False,2022,False,False,3400000.0,Tyler,O'Neill,MLBTR,594700.0,2805300.0
Tyler Glasnow,Rays,4.158,False,2022,False,False,5100000.0,Tyler,Glasnow,MLBTR,4000000.0,1100000.0
Tyler Naquin,Reds,5.033,False,2022,False,False,4025000.000000001,Tyler,Naquin,MLBTR,1500000.0,2525000.000000001
Tyler Mahle,Reds,4.018,False,2022,False,False,5200000.0,Tyler,Mahle,MLBTR,2200000.0,3000000.0
Tyler Kinley,Rockies,3.014,False,2022,False,False,1025000.0,Tyler,Kinley,MLBTR,580500.0,444500.0
Tyler Duffey,Twins,5.074,False,2022,False,False,3800000.0,Tyler,Duffey,MLBTR,2200000.0,1600000.0
Victor Robles,Nationals,3.033,False,2022,False,False,1650000.0,Victor,Robles,MLBTR,614000.0,1036000.0
Victor Caratini,Padres,4.051,False,2022,False,False,2000000.0,Victor,Caratini,MLBTR,1300000.0,700000.0
Victor Reyes,Tigers,3.075,False,2022,False,False,1400000.0,Victor,Reyes,MLBTR,587100.0,812900.0
Vladimir Guerrero Jr.,Blue Jays,2.157,False,2022,False,False,7900000.0,Vladimir,Guerrero Jr.,MLBTR,605400.0,7294600.0
Wandy Peralta,Yankees,4.168,False,2022,False,False,2150000.0,Wandy,Peralta,MLBTR,925000.0,1225000.0
Willie Calhoun,Rangers,3.033,False,2022,False,False,1300000.0,Willie,Calhoun,MLBTR,593000.0,707000.0
Willson Contreras,Cubs,5.108,False,2022,False,False,9625000.0,Willson,Contreras,MLBTR,6650000.0,2975000.0
Willy Adames,Brewers,3.105,False,2022,False,False,4600000.0,Willy,Adames,MLBTR,590000.0,4010000.0
Yandy Diaz,Rays,3.122,False,2022,False,False,2800000.0,Yandy,Diaz,MLBTR,588900.0,2211100.0
Yonny Chirinos,Rays,3.137,False,2022,False,False,1175000.0,Yonny,Chirinos,MLBTR,1175000.0,0.0
Zach Eflin,Phillies,5.018,True,2022,False,False,,Zach,Eflin,MLBTR,4450000.0,
Corbin Burnes,MIL,4.049,False,2023,False,False,10010000.0,Corbin,Burnes,Cots,6500000.0,3510000.0
Pete Alonso,NYN,4.0,False,2023,,,14500000.0,Pete,Alonso,Cots,7400000.0,7100000.0
Dylan Cease,CHA,3.089,False,2023,,,5700000.0,Dylan,Cease,Cots,750000.0,4950000.0
Christian Walker,ARI,4.124,False,2023,,,6500000.0,Christian,Walker,Cots,2600000.0,3900000.0
Zac Gallen,ARI,3.1,False,2023,,,5600000.0,Zac,Gallen,Cots,745600.0,4854400.0
Vladimir Guerrero Jr.,TOR,3.157,False,2023,,,14500000.0,Vladimir,Guerrero Jr.,Cots,7900000.0,6600000.0
Will Smith,LAN,3.09,False,2023,,,5250000.0,Will,Smith,Cots,13000000.0,-7750000.0
Will Smith,LAN,3.09,False,2023,,,5250000.0,Will,Smith,Cots,730000.0,4520000.0
Kyle Tucker,HOU,3.079,False,2023,False,False,5000000.0,Kyle,Tucker,Cots,764200.0,4235800.0
Sean Murphy,ATL,3.029,True,2023,False,False,,Sean,Murphy,Cots,725000.0,
Taylor Ward,ANA,2.164,False,2023,,,2750000.0,Taylor,Ward,Cots,720000.0,2030000.0
Shane Bieber,CLE,4.097,False,2023,,,10010000.0,Shane,Bieber,Cots,6000000.0,4010000.0
Rafael Devers,BOS,5.07,False,2023,,,17500000.0,Rafael,Devers,Cots,11200000.0,6300000.0
Brandon Woodruff,MIL,4.161,False,2023,,,10800000.0,Brandon,Woodruff,Cots,6800000.0,4000000.0
Jeff McNeil,NYN,4.069,True,2023,False,False,,Jeff,McNeil,Cots,3000000.0,
Anthony Santander,BAL,4.162,False,2023,,,7400000.0,Anthony,Santander,Cots,3150000.0,4250000.0
Jose Trevino,NYA,3.063,False,2023,,,2360000.0,Jose,Trevino,Cots,720000.0,1640000.0
Max Fried,ATL,4.148,False,2023,False,False,13500000.0,Max,Fried,Cots,6850000.0,6650000.0
Shohei Ohtani,ANA,5.0,False,2023,,,30000000.0,Shohei,Ohtani,Cots,5500000.0,24500000.0
Cristian Javier,HOU,3.0,True,2023,False,False,,Cristian,Javier,Cots,749100.0,
Yandy Díaz,TBA,4.122,True,2023,False,False,,Yandy,Díaz,Cots,2800000.0,
Luis Arraez,MIA,3.121,False,2023,False,False,6100000.0,Luis,Arraez,Cots,2125000.0,3975000.0
Framber Valdez,HOU,3.163,False,2023,,,6800000.0,Framber,Valdez,Cots,3000000.0,3800000.0
Ian Happ,CHN,5.036,False,2023,,,10850000.0,Ian,Happ,Cots,6850000.0,4000000.0
Nico Hoerner,CHN,3.014,False,2023,,,2525000.0,Nico,Hoerner,Cots,720000.0,1805000.0
Juan Soto,SDN,4.134,False,2023,,,23000000.0,Juan,Soto,Cots,17100000.0,5900000.0
Bo Bichette,TOR,3.063,True,2023,False,False,,Bo,Bichette,Cots,723550.0,
Teoscar Hernández,SEA,5.097,False,2023,False,False,14000000.0,Teoscar,Hernández,Cots,10650000.0,3350000.0
Gleyber Torres,NYA,4.162,False,2023,False,False,9950000.0,Gleyber,Torres,Cots,6250000.0,3700000.0
Cedric Mullins,BAL,3.078,False,2023,,,4100000.0,Cedric,Mullins,Cots,716500.0,3383500.0
Brady Singer,KCA,2.156,False,2023,False,False,2950000.0,Brady,Singer,Cots,726250.0,2223750.0
Brendan Rodgers,COL,3.075,False,2023,,,2700000.0,Brendan,Rodgers,Cots,710000.0,1990000.0
Amed Rosario,CLE,5.062,False,2023,,,7800000.0,Amed,Rosario,Cots,4950000.0,2850000.0
Daulton Varsho,TOR,2.128,False,2023,,,3050000.0,Daulton,Varsho,Cots,721700.0,2328300.0
Logan Webb,SFN,3.044,False,2023,,,4600000.0,Logan,Webb,Cots,730000.0,3870000.0
Tommy Edman,SLN,3.114,False,2023,,,4200000.0,Tommy,Edman,Cots,722900.0,3477100.0
Nathaniel Lowe,TEX,2.145,False,2023,,,4050000.0,Nathaniel,Lowe,Cots,,
Rhys Hoskins,PHI,5.053,False,2023,,,12000000.0,Rhys,Hoskins,Cots,7700000.0,4300000.0
Hunter Renfroe,ANA,5.165,False,2023,False,False,11900000.0,Hunter,Renfroe,Cots,7650000.0,4250000.0
Pablo López,MIA,4.093,False,2023,,,5450000.0,Pablo,López,Cots,2450000.0,3000000.0
Julio Urias,LAN,5.117,False,2023,,,14250000.0,Julio,Urias,Cots,,
Ty France,SEA,3.089,False,2023,,,4100000.0,Ty,France,Cots,734500.0,3365500.0
Nestor Cortes,NYA,3.094,False,2023,,,3200000.0,Nestor,Cortes,Cots,727500.0,2472500.0
Jeffrey Springs,TBA,4.055,True,2023,False,False,,Jeffrey,Springs,Cots,947500.0,
Willy Adames,MIL,4.105,False,2023,,,8700000.0,Willy,Adames,Cots,4600000.0,4100000.0
Austin Hays,BAL,3.057,False,2023,,,3200000.0,Austin,Hays,Cots,713000.0,2487000.0
Tony Gonsolin,LAN,2.152,True,2023,False,False,,Tony,Gonsolin,Cots,720000.0,
Luis Rengifo,ANA,3.043,False,2023,False,False,2300000.0,Luis,Rengifo,Cots,,
Giovanny Urshela,ANA,5.127,False,2023,False,False,8400000.0,Giovanny,Urshela,Cots,6550000.0,1850000.0
Randy Arozarena,TBA,2.129,False,2023,,,4150000.0,Randy,Arozarena,Cots,716600.0,3433400.0
Rowdy Tellez,MIL,4.004,False,2023,,,4950000.0,Rowdy,Tellez,Cots,1940000.0,3010000.0
Jake Cronenworth,SDN,3.0,False,2023,,,4225000.0,Jake,Cronenworth,Cots,757200.0,3467800.0
Patrick Sandoval,ANA,2.149,False,2023,,,2750000.0,Patrick,Sandoval,Cots,720000.0,2030000.0
Alex Verdugo,BOS,4.078,False,2023,,,6300000.0,Alex,Verdugo,Cots,3550000.0,2750000.0
Danny Jansen,TOR,4.05,False,2023,,,3500000.0,Danny,Jansen,Cots,1950000.0,1550000.0
A.J. Minter,ATL,4.154,False,2023,,,4287500.0,A.J.,Minter,Cots,2200000.0,2087500.0
Tomás Nido,NYN,4.089,False,2023,,,1575000.0,Tomás,Nido,Cots,890000.0,685000.0
Lane Thomas,WAS,3.014,False,2023,,,2200000.0,Lane,Thomas,Cots,723600.0,1476400.0
Thairo Estrada,SFN,2.169,False,2023,,,2250000.0,Thairo,Estrada,Cots,715000.0,1535000.0
Luis Urías,MIL,3.12,False,2023,,,4700000.0,Luis,Urías,Cots,2550000.0,2150000.0
Kyle Higashioka,NYA,4.005,False,2023,,,1462500.0,Kyle,Higashioka,Cots,935000.0,527500.0
Devin Williams,MIL,3.056,False,2023,,,3350000.0,Devin,Williams,Cots,714500.0,2635500.0
Jesus Lúzardo,MIA,2.165,False,2023,False,False,2450000.0,Jesus,Lúzardo,Cots,715000.0,1735000.0
Ryan Helsley,SLN,3.105,False,2023,False,False,2150000.0,Ryan,Helsley,Cots,722450.0,1427550.0
Victor Caratini,MIL,5.051,False,2023,,,2800000.0,Victor,Caratini,Cots,2000000.0,800000.0
Mike Yastrzemski,SFN,3.128,False,2023,,,6100000.0,Mike,Yastrzemski,Cots,3700000.0,2400000.0
Scott Barlow,KCA,4.03,False,2023,,,5300000.0,Scott,Barlow,Cots,2400000.0,2900000.0
José Alvarado,PHI,5.082,False,2023,False,False,3450000.0,José,Alvarado,Cots,1900000.0,1550000.0
Nick Pivetta,BOS,4.166,False,2023,,,5350000.0,Nick,Pivetta,Cots,2650000.0,2700000.0
Tyler Mahle,MIN,5.018,False,2023,,,7500000.0,Tyler,Mahle,Cots,5200000.0,2300000.0
Tony Kemp,OAK,5.098,False,2023,,,3725000.0,Tony,Kemp,Cots,2225000.0,1500000.0
Joe Jiménez,ATL,5.061,False,2023,,,2765000.0,Joe,Jiménez,Cots,1790000.0,975000.0
Caleb Thielbar,MIN,4.131,False,2023,,,2400000.0,Caleb,Thielbar,Cots,1300000.0,1100000.0
Evan Phillips,LAN,2.136,False,2023,,,1300000.0,Evan,Phillips,Cots,720000.0,580000.0
Jason Adam,TBA,2.132,False,2023,False,False,1775000.0,Jason,Adam,Cots,900000.0,875000.0
Victor Robles,WAS,4.033,False,2023,False,False,,Victor,Robles,Cots,1650000.0,
Santiago Espinal,TOR,2.149,False,2023,,,2100000.0,Santiago,Espinal,Cots,718000.0,1382000.0
Josh Naylor,CLE,3.127,False,2023,,,3350000.0,Josh,Naylor,Cots,1200000.0,2150000.0
Luis Guillorme,NYN,3.167,False,2023,,,1600000.0,Luis,Guillorme,Cots,875000.0,725000.0
Isiah Kiner-Falefa,NYA,5.0,False,2023,,,6000000.0,Isiah,Kiner-Falefa,Cots,4700000.0,1300000.0
Jordan Luplow,ARI,4.108,False,2023,True,False,,Jordan,Luplow,Cots,1400000.0,
Emilio Pagán,MIN,5.091,False,2023,,,3500000.0,Emilio,Pagán,Cots,2300000.0,1200000.0
Reynaldo López,CHA,5.004,False,2023,,,3625000.0,Reynaldo,López,Cots,2625000.0,1000000.0
Michael King,NYA,3.004,False,2023,,,1300000.0,Michael,King,Cots,722500.0,577500.0
Erik Swanson,TOR,3.096,False,2023,,,1250000.0,Erik,Swanson,Cots,711600.0,538400.0
Jakob Junis,SFN,5.002,False,2023,,,2800000.0,Jakob,Junis,Cots,,
Paul Sewald,SEA,4.072,False,2023,,,4100000.0,Paul,Sewald,Cots,1735000.0,2365000.0
Jordan Romano,TOR,3.051,False,2023,,,4537500.0,Jordan,Romano,Cots,728400.0,3809100.0
Kyle Farmer,MIN,4.129,False,2023,,,5585000.0,Kyle,Farmer,Cots,3155000.0,2430000.0
Kyle Finnegan,WAS,3.0,False,2023,,,2325000.0,Kyle,Finnegan,Cots,725900.0,1599100.0
Mitch Keller,PIT,3.026,False,2023,,,2437500.0,Mitch,Keller,Cots,725000.0,1712500.0
Lucas Giolito,CHA,5.08,False,2023,,,10400000.0,Lucas,Giolito,Cots,7450000.0,2950000.0
Brian Anderson,MIA,5.031,False,2023,True,False,,Brian,Anderson,Cots,4475000.0,
Tanner Scott,MIA,4.059,False,2023,,,2825000.0,Tanner,Scott,Cots,1050000.0,1775000.0
Jon Berti,MIA,3.168,False,2023,False,False,,Jon,Berti,Cots,1200000.0,
Aaron Civale,CLE,3.058,False,2023,,,2600000.0,Aaron,Civale,Cots,716900.0,1883100.0
Dillon Tate,BAL,3.048,False,2023,,,1500000.0,Dillon,Tate,Cots,711500.0,788500.0
Nick Senzel,CIN,3.15,False,2023,,,1950000.0,Nick,Senzel,Cots,1250000.0,700000.0
Josh Rojas,ARI,2.152,False,2023,False,False,2575000.0,Josh,Rojas,Cots,730900.0,1844100.0
Trevor Richards,TOR,4.084,False,2023,,,1500000.0,Trevor,Richards,Cots,1000000.0,500000.0
JT Brubaker,PIT,3.0,False,2023,,,2275000.0,JT,Brubaker,Cots,725000.0,1550000.0
Harold Ramirez,TBA,3.124,False,2023,False,False,2200000.0,Harold,Ramirez,Cots,728000.0,1472000.0
Dylan Moore,SEA,4.0,True,2023,False,False,,Dylan,Moore,Cots,1350000.0,
James Karinchak,CLE,2.169,False,2023,,,1500000.0,James,Karinchak,Cots,714500.0,785500.0
Clay Holmes,NYA,4.031,False,2023,,,3300000.0,Clay,Holmes,Cots,1100000.0,2200000.0
Seranthony Domínguez,PHI,4.131,True,2023,False,False,,Seranthony,Domínguez,Cots,727500.0,
Shawn Armstrong,TBA,4.113,False,2023,,,1200000.0,Shawn,Armstrong,Cots,1000000.0,200000.0
Jalen Beeks,TBA,4.07,False,2023,,,1375000.0,Jalen,Beeks,Cots,750000.0,625000.0
Carson Kelly,ARI,4.161,False,2023,,,4275000.0,Carson,Kelly,Cots,3325000.0,950000.0
Mitch Garver,TEX,5.045,False,2023,,,3900000.0,Mitch,Garver,Cots,3335000.0,565000.0
Phil Maton,HOU,5.047,False,2023,,,2550000.0,Phil,Maton,Cots,1550000.0,1000000.0
Eric Lauer,MIL,4.033,False,2023,,,5075000.0,Eric,Lauer,Cots,2425000.0,2650000.0
Austin Slater,SFN,4.147,False,2023,,,3200000.0,Austin,Slater,Cots,1850000.0,1350000.0
Nick Madrigal,CHN,2.164,False,2023,,,1225000.0,Nick,Madrigal,Cots,716500.0,508500.0
Jordan Hicks,SLN,5.0,False,2023,,,1837500.0,Jordan,Hicks,Cots,937500.0,900000.0
Jorge Mateo,BAL,3.0,False,2023,,,2000000.0,Jorge,Mateo,Cots,709500.0,1290500.0
Ramon Laureano,OAK,3.165,False,2023,,,3550000.0,Ramon,Laureano,Cots,2046154.0,1503846.0
Joey Wendle,MIA,5.088,False,2023,,,6000000.0,Joey,Wendle,Cots,4550000.0,1450000.0
Jordan Montgomery,SLN,5.153,False,2023,,,10000000.0,Jordan,Montgomery,Cots,6000000.0,4000000.0
Carl Edwards Jr.,WAS,5.169,False,2023,,,2250000.0,Carl,Edwards Jr.,Cots,,
Trent Grisham,SDN,3.06,False,2023,,,3175000.0,Trent,Grisham,Cots,729300.0,2445700.0
Ryne Stanek,HOU,5.038,False,2023,,,3600000.0,Ryne,Stanek,Cots,2100000.0,1500000.0
Kevin Newman,CIN,4.046,False,2023,,,2662500.0,Kevin,Newman,Cots,1950000.0,712500.0
Cal Quantrill,CLE,3.132,False,2023,,,5550000.0,Cal,Quantrill,Cots,2510000.0,3040000.0
Michael Kopech,CHA,3.041,False,2023,,,2050000.0,Michael,Kopech,Cots,730000.0,1320000.0
Jorge Lopez,MIN,4.102,False,2023,,,3525000.0,Jorge,Lopez,Cots,,
Pete Fairbanks,TBA,3.057,True,2023,False,False,,Pete,Fairbanks,Cots,714400.0,
Ildemaro Vargas,WAS,3.007,False,2023,,,975000.0,Ildemaro,Vargas,Cots,,
Aristides Aquíno,CIN,3.003,False,2023,True,False,,Aristides,Aquíno,Cots,720000.0,
Ryan Brasier,BOS,5.109,False,2023,,,2000000.0,Ryan,Brasier,Cots,1400000.0,600000.0
Duane Underwood,PIT,3.044,False,2023,,,1025000.0,Duane,Underwood,Cots,725000.0,300000.0
José Urquidy,HOU,3.049,False,2023,,,3025000.0,José,Urquidy,Cots,748700.0,2276300.0
Taylor Clarke,KCA,3.12,False,2023,,,1150000.0,Taylor,Clarke,Cots,975000.0,175000.0
Hoby Milner,MIL,3.068,False,2023,,,1025000.0,Hoby,Milner,Cots,705100.0,319900.0
Buck Farmer,CIN,5.14,False,2023,,,1750000.0,Buck,Farmer,Cots,850000.0,900000.0
Brusdar Graterol,LAN,2.167,False,2023,,,1225000.0,Brusdar,Graterol,Cots,720000.0,505000.0
Drew Smith,NYN,4.034,False,2023,,,1300000.0,Drew,Smith,Cots,750000.0,550000.0
Willi Castro,DET,3.017,False,2023,True,False,,Willi,Castro,Cots,,
Walker Buehler,LAN,4.168,False,2023,,,8025000.0,Walker,Buehler,Cots,7250000.0,775000.0
Nicky Lopez,KCA,3.139,False,2023,,,3700000.0,Nicky,Lopez,Cots,2550000.0,1150000.0
Diego Castillo,SEA,4.118,False,2023,False,False,2950000.0,Diego,Castillo,Cots,2150000.0,800000.0
Diego Castillo,SEA,4.118,False,2023,False,False,2950000.0,Diego,Castillo,Cots,700000.0,2250000.0
Daniel Vogelbach,NYN,4.138,True,2023,,,,Daniel,Vogelbach,Cots,,
Tim Mayza,TOR,3.156,False,2023,,,2100000.0,Tim,Mayza,Cots,1250000.0,850000.0
Jarlín García,SFN,5.114,False,2023,True,False,,Jarlín,García,Cots,1725000.0,
Wandy Peralta,NYA,5.168,False,2023,,,3350000.0,Wandy,Peralta,Cots,2150000.0,1200000.0
Adam Cimber,TOR,4.156,False,2023,,,3150000.0,Adam,Cimber,Cots,1575000.0,1575000.0
LaMonte Wade,SFN,3.035,False,2023,,,1375000.0,LaMonte,Wade,Cots,730000.0,645000.0
Rowan Wick,CHN,3.114,False,2023,,,1550000.0,Rowan,Wick,Cots,724000.0,826000.0
Brad Keller,KCA,5.0,False,2023,,,5775000.0,Brad,Keller,Cots,4825000.0,950000.0
Victor Arano,WAS,3.022,False,2023,,,925000.0,Victor,Arano,Cots,900000.0,25000.0
Trayce Thompson,LAN,3.01,False,2023,,,1450000.0,Trayce,Thompson,Cots,,
Hunter Harvey,WAS,3.047,False,2023,,,870000.0,Hunter,Harvey,Cots,,
Rob Refsnyder,BOS,4.048,False,2023,,,1200000.0,Rob,Refsnyder,Cots,,
Frankie Montas,NYA,5.015,False,2023,,,7500000.0,Frankie,Montas,Cots,5025000.0,2475000.0
Tyler O'Neill,SLN,4.059,False,2023,,,4950000.0,Tyler,O'Neill,Cots,3400000.0,1550000.0
Dylan Floro,MIA,5.053,False,2023,,,3900000.0,Dylan,Floro,Cots,3000000.0,900000.0
Lucas Luetge,ATL,4.015,False,2023,,,1550000.0,Lucas,Luetge,Cots,905000.0,645000.0
Christian Arroyo,BOS,4.036,False,2023,,,2000000.0,Christian,Arroyo,Cots,1200000.0,800000.0
Rafael Oretga,CHN,2.145,False,2023,True,False,,Rafael,Oretga,Cots,738500.0,
Trevor Gott,MIL,4.057,False,2023,True,False,,Trevor,Gott,Cots,725000.0,
Colin Poche,TBA,3.109,False,2023,False,False,1175000.0,Colin,Poche,Cots,,
José Ruiz,CHA,3.048,False,2023,,,925000.0,José,Ruiz,Cots,720000.0,205000.0
Dennis Santana,ATL,3.095,False,2023,,,1000000.0,Dennis,Santana,Cots,720000.0,280000.0
Aramis Garcia,BAL,3.036,False,2023,False,True,,Aramis,Garcia,Cots,700000.0,
Austin Voth,BAL,3.127,False,2023,False,False,1850000.0,Austin,Voth,Cots,875000.0,975000.0
Paul Blackburn,OAK,3.018,False,2023,,,1900000.0,Paul,Blackburn,Cots,710000.0,1190000.0
Cody Bellinger,LAN,5.16,False,2023,True,False,,Cody,Bellinger,Cots,17000000.0,
Austin Meadows,DET,4.074,False,2023,,,4300000.0,Austin,Meadows,Cots,4000000.0,300000.0
Austin Nola,SDN,3.106,False,2023,,,2350000.0,Austin,Nola,Cots,726900.0,1623100.0
Matt Bush,MIL,4.132,False,2023,,,1850000.0,Matt,Bush,Cots,825000.0,1025000.0
Garrett Cooper,MIA,5.053,False,2023,,,4200000.0,Garrett,Cooper,Cots,2500000.0,1700000.0
Ryan Thompson,TBA,3.0,False,2023,False,False,1000000.0,Ryan,Thompson,Cots,,
Abraham Toro,MIL,2.149,False,2023,,,1250000.0,Abraham,Toro,Cots,730300.0,519700.0
Yency Almonte,LAN,3.143,False,2023,,,1500000.0,Yency,Almonte,Cots,,
Kyle Garlick,MIN,2.163,False,2023,,,750000.0,Kyle,Garlick,Cots,,
Jaime Barría,ANA,3.035,False,2023,,,1050000.0,Jaime,Barría,Cots,730000.0,320000.0
Josh Hader,SDN,5.115,False,2023,,,14100000.0,Josh,Hader,Cots,11000000.0,3100000.0
Dinelson Lamet,COL,5.07,False,2023,,,5000000.0,Dinelson,Lamet,Cots,4775000.0,225000.0
Jacob Stallings,MIA,4.149,False,2023,,,3350000.0,Jacob,Stallings,Cots,2450000.0,900000.0
Domingo Germán,NYA,4.017,False,2023,,,2600000.0,Domingo,Germán,Cots,1750000.0,850000.0
Amir Garrett,KCA,5.099,False,2023,,,2650000.0,Amir,Garrett,Cots,2025000.0,625000.0
Lou Trivino,NYA,4.163,False,2023,,,4100000.0,Lou,Trivino,Cots,3000000.0,1100000.0
John Brebbia,SFN,5.078,False,2023,,,2300000.0,John,Brebbia,Cots,837500.0,1462500.0
Raimel Tapia,TOR,5.02,False,2023,True,False,,Raimel,Tapia,Cots,3950000.0,
Tanner Rainey,WAS,3.127,False,2023,,,1500000.0,Tanner,Rainey,Cots,860000.0,640000.0
Cole Sulser,ARI,3.028,False,2023,,,825000.0,Cole,Sulser,Cots,711000.0,114000.0
Tyler Kinley,COL,4.014,True,2023,,,,Tyler,Kinley,Cots,1025000.0,
Brett Martin,TEX,3.151,False,2023,,,1275000.0,Brett,Martin,Cots,1025000.0,250000.0
Josh Staumont,KCA,3.072,False,2023,,,1025000.0,Josh,Staumont,Cots,728000.0,297000.0
Zack Littell,SFN,3.067,False,2023,False,True,,Zack,Littell,Cots,730000.0,
Gregory Soto,PHI,3.102,False,2023,,,3925000.0,Gregory,Soto,Cots,722400.0,3202600.0
Christian Bethancourt,TBA,3.038,False,2023,,,1350000.0,Christian,Bethancourt,Cots,,
Rony García,DET,2.138,False,2023,,,830000.0,Rony,García,Cots,704800.0,125200.0
Brent Suter,COL,5.161,False,2023,,,3000000.0,Brent,Suter,Cots,2700000.0,300000.0
Jonathan Loáisiga,NYA,4.022,False,2023,,,2262500.0,Jonathan,Loáisiga,Cots,1650000.0,612500.0
Luis Cessa,CIN,5.131,False,2023,,,2650000.0,Luis,Cessa,Cots,1800000.0,850000.0
Dustin May,LAN,3.059,False,2023,,,1675000.0,Dustin,May,Cots,730000.0,945000.0
Caleb Ferguson,LAN,4.088,False,2023,,,1100000.0,Caleb,Ferguson,Cots,762500.0,337500.0
Jeff Hoffman,CIN,4.105,False,2023,True,False,,Jeff,Hoffman,Cots,925000.0,
Touki Toussaint,ANA,2.135,False,2023,True,False,,Touki,Toussaint,Cots,,
Austin Pruitt,OAK,4.055,False,2023,False,True,,Austin,Pruitt,Cots,,
Danny Mendick,CHA,2.168,False,2023,True,False,,Danny,Mendick,Cots,714000.0,
Alex Young,SFN,2.143,False,2023,True,False,,Alex,Young,Cots,,
